lat,lng,class,lswi,ci,evi,mndwi,ndbi,ndwi,savi,ndvi,ndpi,wetness,wwi
561994.5944,2698001.943,vegetation,0.19366898,0.45882195,-2.9948378,-0.1374397,-0.19366898,0.19366898,0.5564411,0.3709692,-0.04508757,0.34035903,0.47779873
561086.2718,2692597.899,vegetation,-0.01141994,0.5859055,5.755182,-0.28905317,0.01141994,-0.01141994,0.39165622,0.26110917,-0.012092028,0.15785004,0.44690323
562522.0065,2692212.884,vegetation,0.17263305,0.49612677,-2.582473,-0.12446689,-0.17263305,0.17263305,0.5051658,0.33678514,-0.040113203,0.31426722,0.43873408
563307.5664,2692920.747,vegetation,0.20564865,0.47997707,-2.4180546,-0.1021631,-0.20564865,0.20564865,0.52704567,0.35137227,-0.04645539,0.3403428,0.4425059
580375.1345,2692459.878,vegetation,0.056045722,0.5541199,-6.083626,-0.21930513,-0.056045722,0.056045722,0.43034366,0.286902,-0.02450274,0.21933515,0.43864027
580241.0781,2690815.556,vegetation,0.057992566,0.5347857,-2.8675387,-0.21856216,-0.057992566,0.057992566,0.4546599,0.30311355,-0.037322275,0.22062103,0.43918318
579581.9834,2693238.025,vegetation,0.07232512,0.5786183,-2.1445203,-0.17158052,-0.07232512,0.07232512,0.40038642,0.26693073,-0.039281435,0.22469182,0.39627233
609139.7869,2700480.35,vegetation,0.10546731,0.53335303,-2.2189827,-0.16488542,-0.10546731,0.10546731,0.4564856,0.30433106,-0.041323323,0.2564507,0.42133614
613658.6287,2700046.533,vegetation,0.13605161,0.4811464,-4.251623,-0.1834952,-0.13605161,0.13605161,0.5254464,0.3503054,-0.031628985,0.28521112,0.4687063
615919.1253,2704056.959,vegetation,0.16728215,0.5021091,-2.3089375,-0.123789884,-0.16728215,0.16728215,0.49717978,0.33146122,-0.043581568,0.31077215,0.43456206
616192.7586,2705624.705,vegetation,0.1490471,0.533954,-1.659424,-0.11188113,-0.1490471,0.1490471,0.4557185,0.30382007,-0.050244942,0.2839134,0.39579454
618830.3892,2740714.736,vegetation,0.15911274,0.52874255,-2.093934,-0.11073942,-0.15911274,0.15911274,0.4623857,0.30826476,-0.04170551,0.29866445,0.40940386
620946.842,2743864.259,vegetation,0.09538988,0.53342795,-4.3444357,-0.19160266,-0.09538988,0.09538988,0.45639044,0.30426735,-0.030816453,0.24508461,0.43668726
619666.2359,2743226.866,vegetation,0.0391235,0.5939098,-2.0457428,-0.1905582,-0.0391235,0.0391235,0.38215476,0.25477612,-0.035257183,0.17322871,0.3637869
618244.6213,2742353.555,vegetation,0.12089949,0.5331847,-2.8563886,-0.15405777,-0.12089949,0.12089949,0.45670068,0.30447426,-0.033194266,0.25310868,0.40716645
619841.0414,2739549.285,vegetation,0.057086375,0.56835353,-2.5090957,-0.19715208,-0.057086375,0.057086375,0.41282395,0.27522266,-0.037932727,0.19387616,0.39102823
602747.5787,2741133.725,vegetation,0.001497402,0.68311346,-1.3008159,-0.17538494,-0.001497402,0.001497402,0.28240365,0.18827403,-0.042153437,0.114815176,0.2902001
603402.4028,2739573.125,vegetation,0.13928162,0.50312847,-2.6517513,-0.15964144,-0.13928162,0.13928162,0.49582592,0.33055824,-0.044354104,0.29556406,0.4552055
602180.5529,2740503.328,vegetation,0.10074648,0.7256861,-0.54146606,-0.019751953,-0.10074648,0.10074648,0.23843178,0.15895936,-0.058430508,0.18828087,0.20803282
603674.1713,2741453.744,vegetation,0.049192585,0.56348866,-4.7239356,-0.2258904,-0.049192585,0.049192585,0.41877633,0.2791906,-0.035952225,0.20391181,0.4298022
604164.3244,2742788.1,vegetation,0.071015105,0.64961773,-1.1309997,-0.116263285,-0.071015105,0.071015105,0.31859466,0.2124021,-0.048233863,0.19358054,0.3098438
602523.3314,2742462.721,vegetation,0.09023233,0.5776244,-2.2112665,-0.14714529,-0.09023233,0.09023233,0.4015838,0.2677289,-0.03026038,0.2374762,0.3846215
605672.535,2741781.985,vegetation,0.021437094,0.5900527,-2.4160597,-0.21591507,-0.021437094,0.021437094,0.3867207,0.2578199,-0.034507126,0.17050366,0.38641873
603335.6169,2738946.432,vegetation,0.06814616,0.5589626,-2.8256679,-0.18805796,-0.06814616,0.06814616,0.42434686,0.28290442,-0.029560959,0.22058502,0.40864298
573977.9421,2735940.587,vegetation,0.18900041,0.3977072,-10.240497,-0.21116063,-0.18900041,0.18900041,0.64635915,0.43091488,-0.029347623,0.35290712,0.5640678
574342.4804,2734611.987,vegetation,0.22168428,0.38702837,-10.032888,-0.18660983,-0.22168428,0.22168428,0.66288406,0.44193158,-0.029581396,0.38813776,0.5747476
575700.293,2734697.608,vegetation,0.17786531,0.46376625,-3.0965953,-0.15128796,-0.17786531,0.17786531,0.5494954,0.3663384,-0.044149578,0.33674753,0.4880355
572680.628,2737968.675,vegetation,0.18268876,0.4618432,-2.9753304,-0.14537495,-0.18268876,0.18268876,0.55219054,0.36813578,-0.044004895,0.32382575,0.4692007
569887.8169,2739050.027,vegetation,0.0635601,0.611335,-1.164278,-0.13834387,-0.0635601,0.0635601,0.3618006,0.24120684,-0.048009798,0.17718899,0.31553286
582351.7154,2722134.312,wetland,0.113450184,0.7400975,-0.93632495,-0.007741866,-0.113450184,0.113450184,0.22403578,0.14936087,-0.021201601,0.18082635,0.1885682
582362.3572,2720334.213,wetland,0.11505093,0.97848445,-0.023516536,0.1503694,-0.11505093,0.11505093,0.016311595,0.010874769,-0.06383731,0.15135935,0.000989947
581009.5243,2719152.272,wetland,0.250146,0.397384,-8.594907,-0.15053764,-0.250146,0.250146,0.6468567,0.43124583,-0.034623217,0.4014694,0.552007
581870.6234,2718765.963,wetland,0.214488,0.6024382,-1.0762858,0.021113243,-0.214488,0.214488,0.37213755,0.24809803,-0.04510451,0.29952154,0.2784083
584011.0898,2719874.446,wetland,0.13758367,0.83352375,-0.2462896,0.08539527,-0.13758367,0.13758367,0.13618943,0.090795785,-0.06534512,0.19261429,0.107219025
586230.5298,2719731.463,wetland,0.1525949,0.7888751,-0.40849805,0.066920355,-0.1525949,0.1525949,0.17702644,0.11802104,-0.054039903,0.19688158,0.12996122
586722.7144,2721143.352,wetland,-0.000856546,0.62718606,-4.499255,-0.23028976,0.000856546,-0.000856546,0.34366637,0.22911574,-0.027924046,0.14738747,0.37767723
580175.0008,2714921.026,wetland,0.06847653,1.0092264,0.009052169,0.12581839,-0.06847653,0.06847653,-0.006887782,-0.004592017,-0.065619275,0.11339392,-0.012424474
581526.9549,2716337.661,wetland,0.06917267,1.1107723,0.09079664,0.17218745,-0.06917267,0.06917267,-0.0787162,-0.052479465,-0.07359151,0.08443593,-0.08775152
579809.0071,2716327.734,wetland,0.070973225,1.1114286,0.09314298,0.17509434,-0.070973225,0.070973225,-0.07915805,-0.05277402,-0.06983691,0.09090909,-0.08418525
580730.9586,2717820.111,wetland,0.09034068,1.0358771,0.033817496,0.15816024,-0.09034068,0.09034068,-0.026432673,-0.017622419,-0.06816283,0.12005929,-0.03810095
584525.7902,2717607.784,wetland,0.10491677,0.984583,-0.015952202,0.14338644,-0.10491677,0.10491677,0.011652131,0.007768361,-0.06964124,0.12815243,-0.015234016
582880.0281,2717519.643,wetland,0.07551295,1.0880375,0.076480016,0.16762568,-0.07551295,0.07551295,-0.06324185,-0.04216281,-0.07006753,0.09625439,-0.07137129
584659.4388,2719173.955,wetland,0.07795699,1.0877494,0.078090325,0.16690703,-0.07795699,0.07795699,-0.06304356,-0.04203061,-0.069877185,0.09647099,-0.07043603
585947.6492,2719181.837,wetland,0.02742711,0.64141005,-3.084812,-0.18797614,-0.02742711,0.02742711,0.32768953,0.21846455,-0.028656127,0.1618303,0.34980646
582964.1622,2715406.919,wetland,0.06660981,1.0946746,0.07780874,0.16387807,-0.06660981,0.06660981,-0.067794025,-0.04519774,-0.07465225,0.08568452,-0.078193545
581682.9335,2714147.092,wetland,0.113501884,0.9722567,-0.028369796,0.14932527,-0.113501884,0.113501884,0.02109941,0.014066765,-0.06982573,0.14608875,-0.003236526
579902.5185,2712493.197,wetland,0.0805216,1.0585307,0.05310558,0.16262154,-0.0805216,0.0805216,-0.042648297,-0.028433241,-0.06567253,0.10308678,-0.05953476
578111.1911,2712717.873,wetland,0.10002317,1.0046341,0.004728742,0.15276667,-0.10002317,0.10002317,-0.003467479,-0.002311734,-0.06333452,0.13581625,-0.016950415
579388.8642,2714681.735,wetland,0.080276705,1.0519732,0.047264356,0.15920289,-0.080276705,0.080276705,-0.03799122,-0.025328398,-0.06666667,0.111386955,-0.047815926
581686.5935,2713520.977,wetland,0.06987498,1.1237394,0.10184722,0.18053564,-0.06987498,0.06987498,-0.08739401,-0.058264866,-0.06873772,0.08605702,-0.09447862
580744.9928,2715393.911,wetland,0.06862492,1.1155763,0.09400905,0.174168,-0.06862492,0.06862492,-0.08194355,-0.054631107,-0.0734375,0.084837385,-0.08933061
584412.0003,2724572.971,wetland,-0.025160648,0.78042895,-0.721961,-0.14114447,0.025160648,-0.025160648,0.1849824,0.12332482,-0.04094949,0.06590797,0.20705244
583536.1273,2727463.621,wetland,0.08903695,0.6054876,-1.8513364,-0.13128072,-0.08903695,0.08903695,0.36858273,0.24572748,-0.03487465,0.22507381,0.35635453
584753.4752,2727236.186,wetland,0.009385157,0.7429245,-0.7509274,-0.1251625,-0.009385157,0.009385157,0.22123916,0.14749661,-0.049061723,0.093000196,0.2181627
583611.4188,2726837.925,wetland,-0.010886882,0.7205369,-0.85030496,-0.15679125,0.010886882,-0.010886882,0.24363542,0.16242784,-0.047537327,0.095910564,0.25270182
581752.1639,2726748.596,wetland,-0.026690392,0.7643606,-0.558393,-0.14007904,0.026690392,-0.026690392,0.2003272,0.13355511,-0.05345696,0.054110248,0.19418928
580893.8308,2726743.574,wetland,0.097818434,1.211396,0.26316723,0.22355317,-0.097818434,0.097818434,-0.14338626,-0.09559392,-0.028220203,0.12382934,-0.099723816
580321.1572,2726818.52,wetland,0.008516679,0.747273,-0.94712204,-0.13496496,-0.008516679,0.008516679,0.21695572,0.14464079,-0.04512079,0.10229807,0.23726304
579031.4427,2727202.466,wetland,-0.006093879,0.8654441,-0.235672,-0.05887791,0.006093879,-0.006093879,0.108192936,0.07213076,-0.06072314,0.040280413,0.099158324
581405.0633,2724946.391,wetland,0.044771243,0.69244605,-1.7721006,-0.1317942,-0.044771243,0.044771243,0.27257606,0.18172157,-0.030273544,0.1445961,0.2763903
582618.8694,2725344.889,wetland,0.010135286,0.73170084,-0.89528024,-0.13118017,-0.010135286,0.010135286,0.2323949,0.15493388,-0.04197142,0.108856544,0.2400367
583976.6209,2725587.828,wetland,0.024431415,0.73367447,-0.93196166,-0.11465259,-0.024431415,0.024431415,0.23042293,0.15361913,-0.03762551,0.1057199,0.2203725
585622.3894,2725519.595,wetland,-0.027394742,0.80708885,-0.64121896,-0.13686995,0.027394742,-0.027394742,0.16012448,0.10675245,-0.045986056,0.075203255,0.21207319
585772.2153,2724424.753,wetland,0.06593599,0.67533106,-1.1885691,-0.11009222,-0.06593599,0.06593599,0.2906837,0.19379388,-0.042386185,0.18477732,0.29486954
586211.1536,2722862.089,wetland,-0.035846725,0.8895105,-0.16859928,-0.06850585,0.035846725,-0.035846725,0.0877101,0.058475204,-0.06340326,0.006983158,0.075489014
585500.9558,2721996.754,wetland,0.058687616,0.7111305,-0.8288663,-0.083164945,-0.058687616,0.058687616,0.2532204,0.16881792,-0.0418982,0.13348506,0.21665001
584858.4115,2721758.019,wetland,0.10692359,0.85063154,-0.26637417,0.06658196,-0.10692359,0.10692359,0.121064655,0.08071217,-0.04101451,0.19136408,0.12478212
583497.4809,2721984.598,wetland,-0.024730334,0.7600935,-0.8545804,-0.15790516,0.024730334,-0.024730334,0.20444967,0.13630326,-0.044309493,0.06978981,0.22769497
587662.3145,2719662.124,wetland,-0.053529132,0.9346847,-0.08944789,-0.06012036,0.053529132,-0.053529132,0.050638642,0.033760186,-0.06518905,-0.033323254,0.026797106
589026.0514,2719044.615,wetland,-0.0187047,0.9188706,-0.12588266,-0.038617402,0.0187047,-0.0187047,0.063417666,0.042279754,-0.059851974,0.017948097,0.056565497
587616.7944,2715513.603,wetland,0.055626214,1.028662,0.043856245,0.09922104,-0.055626214,0.055626214,-0.021192135,-0.014128532,-0.036381956,0.14300211,0.043781057
589553.1432,2714978.006,wetland,-0.012495235,0.7584284,-1.2932856,-0.15584353,0.012495235,-0.012495235,0.20606385,0.13737926,-0.034509458,0.09122396,0.2470675
588487.729,2713640.652,wetland,0.09271055,0.69404143,-0.9393393,-0.058104984,-0.09271055,0.09271055,0.2709061,0.18060866,-0.03777403,0.20449345,0.26259843
587861.5571,2710740.781,wetland,0.0951696,0.6736717,-0.9788521,-0.05955227,-0.0951696,0.0951696,0.2924588,0.19497746,-0.033018604,0.23036021,0.2899125
586855.6044,2711282.375,wetland,0.006130609,0.76253974,-0.9817452,-0.12944265,-0.006130609,0.006130609,0.20208421,0.13472618,-0.039492007,0.08785244,0.2172951
586855.6044,2711282.375,wetland,0.006130609,0.76253974,-0.9817452,-0.12944265,-0.006130609,0.006130609,0.20208421,0.13472618,-0.039492007,0.08785244,0.2172951
585852.1333,2711432.716,wetland,0.038523167,0.6019929,-39.183544,-0.21779206,-0.038523167,0.038523167,0.37265995,0.24844496,-0.019503921,0.19195402,0.40974608
584920.2923,2711583.562,wetland,0.13417388,0.6851668,-1.2420633,-0.034397483,-0.13417388,0.13417388,0.28023237,0.18682617,-0.036076978,0.217084,0.2514815
585846.8486,2712293.628,wetland,0.25240535,0.5892065,-1.49752,0.034197018,-0.25240535,0.25240535,0.38772517,0.25848967,-0.042646974,0.33975115,0.30555412
585186.6811,2714872.425,wetland,0.14706293,0.88711834,-0.1509434,0.1305028,-0.14706293,0.14706293,0.089722514,0.059816938,-0.06096408,0.18637708,0.055874273
584677.0129,2716278.146,wetland,0.076302804,0.8231019,-0.26732004,0.020108523,-0.076302804,0.076302804,0.14554264,0.09703141,-0.06242666,0.1579697,0.13786118
583166.3297,2717521.346,wetland,0.07046579,1.1072681,0.090869814,0.16906886,-0.07046579,0.07046579,-0.07635291,-0.050903864,-0.07248306,0.08800832,-0.081060536
583368.8912,2719557.519,wetland,0.102122605,0.9622896,-0.04130037,0.13120288,-0.102122605,0.102122605,0.028825367,0.019217571,-0.064719155,0.13732098,0.006118105
582942.2949,2719085.367,wetland,0.09864019,0.93477404,-0.072734706,0.115379184,-0.09864019,0.09864019,0.05056693,0.033712428,-0.06576768,0.14691302,0.03153384
581665.5379,2717121.144,wetland,0.07784939,1.1049567,0.09138489,0.17552505,-0.07784939,0.07784939,-0.07478976,-0.049861703,-0.06882883,0.09559521,-0.07992985
582600.2116,2716422.238,wetland,0.071525194,1.0875809,0.07390147,0.16397686,-0.071525194,0.071525194,-0.06292755,-0.041953284,-0.0737263,0.09164514,-0.07233173
584589.7708,2718860.46,wetland,0.08126973,1.0759299,0.0680891,0.16476543,-0.08126973,0.08126973,-0.054862473,-0.036576338,-0.070924975,0.10168487,-0.06308056
590168.1115,2719521.569,wetland,0.12131102,0.9533069,-0.06445326,0.13512406,-0.12131102,0.12131102,0.035855815,0.023904635,-0.05032022,0.15524395,0.020119904
593027.6341,2720009.976,wetland,0.14863484,1.0622855,0.103353724,0.20849736,-0.14863484,0.14863484,-0.04530186,-0.030202169,-0.022614997,0.16075249,-0.047744863
594525.1752,2720802.755,wetland,0.114019156,0.612021,-1.9315917,-0.10845987,-0.114019156,0.114019156,0.3610096,0.2406786,-0.03779264,0.23161882,0.34007868
598017.3225,2722861.935,wetland,0.13426574,0.89407015,-0.19141954,0.10407895,-0.13426574,0.13426574,0.08388815,0.055927087,-0.046856362,0.1820591,0.077980146
597012.3454,2723324.522,wetland,0.002831701,0.6812955,9.341843,-0.21217652,-0.002831701,0.002831701,0.28433257,0.18955888,-0.01580229,0.12797882,0.34015533
595944.523,2722534.412,wetland,0.09570573,0.8252015,-0.33850956,0.028467974,-0.09570573,0.09570573,0.14364994,0.09576941,-0.049997117,0.17365865,0.14519069
596382.4992,2721285.103,wetland,0.09743266,0.7621285,-0.58694106,-0.011258474,-0.09743266,0.09743266,0.20248103,0.13499102,-0.043998633,0.20494455,0.21620302
592161.3187,2710298.828,wetland,0.00958726,0.69193625,-1.6365968,-0.16756861,-0.00958726,0.00958726,0.27310994,0.18207763,-0.034655116,0.15060882,0.31817743
592147.3976,2712411.998,wetland,0.124201246,1.0615445,0.09502098,0.18205515,-0.124201246,0.124201246,-0.044778958,-0.029853584,-0.031257026,0.16342354,-0.018631618
590708.2292,2713498.35,wetland,0.13681501,0.89787555,-0.21435039,0.10550721,-0.13681501,0.13681501,0.08071252,0.053809874,-0.036963258,0.19044869,0.08494147
591844.5246,2714914.616,wetland,0.16990934,0.68264073,-1.0341251,0.017631365,-0.16990934,0.16990934,0.2829047,0.18860784,-0.030821918,0.2643398,0.24670845
593200.5603,2715549.754,wetland,-0.05246038,0.77335143,-1.9074174,-0.18056852,0.05246038,-0.05246038,0.19170775,0.12780803,-0.013232514,0.010283502,0.19085202
592976.4159,2716957.113,wetland,0.1763162,0.7386881,-0.79461575,0.057027824,-0.1763162,0.1763162,0.22543308,0.15029258,-0.030266277,0.26510105,0.20807323
590951.5124,2709116.885,wetland,-0.038854368,0.7153898,-4.7459726,-0.2174095,0.038854368,-0.038854368,0.24886829,0.16591579,-0.021710698,0.10118244,0.31859195
591459.4947,2708102.703,wetland,-0.005103472,0.91465616,-0.16292183,-0.031125942,0.005103472,-0.005103472,0.06685901,0.044573985,-0.0454597,0.0677099,0.09883584
591748.0449,2707791.516,wetland,-0.07690899,0.8189843,-0.5094919,-0.17279889,0.07690899,-0.07690899,0.14926797,0.09951469,-0.048623852,0.009209209,0.18200809
591752.6574,2707087.13,wetland,0.0922688,0.8060752,-0.57195675,-0.006716897,-0.0922688,0.0922688,0.16105609,0.107373595,-0.041645534,0.14712389,0.1538408
591686.6588,2706225.746,wetland,-0.03594143,0.8443285,-0.41849977,-0.11980388,0.03594143,-0.03594143,0.12660474,0.084405504,-0.049602944,0.035260484,0.15506436
590762.5022,2705123.979,wetland,0.06714567,0.6425938,-1.5138861,-0.1305655,-0.06714567,0.06714567,0.3263718,0.21758649,-0.038518857,0.19639432,0.32695982
592907.5598,2705764.173,wetland,0.076994196,0.80942386,-0.5795336,-0.008870425,-0.076994196,0.076994196,0.15798213,0.105324194,-0.028024005,0.19001135,0.19888178
590706.5442,2702697.311,wetland,-0.030539194,0.78341746,-0.7679814,-0.15188655,0.030539194,-0.030539194,0.18215886,0.12144242,-0.04363221,0.07307287,0.22495943
588846.06,2702294.077,wetland,0.000441155,0.8084272,-0.56854534,-0.10209155,-0.000441155,0.000441155,0.15889572,0.10593335,-0.04594005,0.07960857,0.18170013
587483.6566,2702442.057,wetland,0.093354024,0.6159729,-1.4730253,-0.11466723,-0.093354024,0.093354024,0.3564581,0.23764454,-0.03965973,0.22473809,0.33940533
587120.0476,2703300.734,wetland,0.10005984,0.94826543,-0.08554183,0.10268479,-0.10005984,0.10005984,0.03983001,0.026554164,-0.042041004,0.14823039,0.045545608
587395.4294,2705102.593,wetland,0.121839084,1.1050205,0.17825311,0.19254905,-0.121839084,0.121839084,-0.07483345,-0.049890485,-0.024319066,0.16035073,-0.032198325
585401.4314,2703133.638,wetland,-0.00014109,0.78457195,-0.65717727,-0.11148278,0.00014109,-0.00014109,0.18107061,0.12071692,-0.042307477,0.0694165,0.18089928
584182.4543,2703282.807,wetland,0.066443145,0.6522506,-2.022928,-0.13880992,-0.066443145,0.066443145,0.31569788,0.21047014,-0.036710557,0.17423014,0.31304005
583101.7032,2704293.83,wetland,0.051726114,0.6010905,-2.7157989,-0.17996289,-0.051726114,0.051726114,0.37371445,0.24914862,-0.028352404,0.19432144,0.37428433
583952.9885,2705707.698,wetland,0.0327159,0.6769159,-2.0570498,-0.15778865,-0.0327159,0.0327159,0.28899178,0.19266565,-0.032578137,0.15248322,0.3102719
585526.884,2717770.421,wetland,0.08900948,1.0358471,0.034151457,0.15371303,-0.08900948,0.08900948,-0.02641096,-0.01760795,-0.069933884,0.112250805,-0.04146223
585797.7703,2720276.672,wetland,-0.025385015,0.7951097,-0.560995,-0.13024971,0.025385015,-0.025385015,0.17120245,0.114138044,-0.047959995,0.057867292,0.188117
586008.1076,2720982.385,wetland,-0.029246403,0.8412327,-0.32017487,-0.102248244,0.029246403,-0.029246403,0.12933946,0.08622879,-0.058891654,0.029090114,0.13133836
583789.8111,2720968.868,wetland,-0.010287828,0.66651094,-1.9100071,-0.20546181,0.010287828,-0.010287828,0.30016118,0.20011213,-0.037160844,0.123032525,0.32849434
582354.9549,2721586.455,wetland,0.10049646,0.5686261,-2.7320347,-0.15052678,-0.10049646,0.10049646,0.41249263,0.27500108,-0.03004669,0.24914618,0.39967296
580652.5961,2718993.668,wetland,0.21096955,0.6420292,-0.7571472,0.047010496,-0.21096955,0.21096955,0.32699877,0.2180051,-0.058347505,0.302974,0.25596347
581503.6273,2720329.165,wetland,0.24335665,0.43976378,-5.4165306,-0.10837943,-0.24335665,0.24335665,0.58366376,0.38911676,-0.029816642,0.37856174,0.48694116
582838.6019,2724485.245,wetland,-0.012109163,0.7660995,-0.75343275,-0.13815355,0.012109163,-0.012109163,0.19865337,0.13243902,-0.04546989,0.075666636,0.21382019
583186.9368,2726052.692,wetland,-0.008951407,0.7260215,-1.0379326,-0.15757042,0.008951407,-0.008951407,0.23809524,0.15873411,-0.039692275,0.10456554,0.26213595
581670.9746,2728391.754,wetland,0.114743195,0.81838965,-0.41424814,0.04955089,-0.114743195,0.114743195,0.1498073,0.099874265,-0.03161361,0.206235,0.15668412
582385.7041,2728474.243,wetland,0.07236463,0.62980217,-2.5889723,-0.14915496,-0.07236463,0.07236463,0.3407067,0.2271428,-0.033475745,0.21348119,0.36263615
583955.8123,2729031.528,wetland,0.06887829,0.748794,-0.7157676,-0.05932485,-0.06887829,0.06887829,0.21546228,0.14364526,-0.046716392,0.1819062,0.24123104
583747.398,2728012.774,wetland,-0.04425711,0.780871,-0.7582501,-0.17122175,0.04425711,-0.04425711,0.18456419,0.123045966,-0.04990403,0.0466391,0.21786085
584820.2228,2728019.283,wetland,0.10375367,0.7613361,-0.5881271,-0.000517331,-0.10375367,0.10375367,0.20324709,0.13550164,-0.039390087,0.20779806,0.20831539
585972.3188,2726774.059,wetland,0.026829774,0.71189725,-1.5364404,-0.14021961,-0.026829774,0.026829774,0.25243565,0.16829441,-0.034271993,0.13001415,0.27023375
582871.8522,2730903.468,wetland,0.004928148,0.7698014,-1.043566,-0.12259391,-0.004928148,0.004928148,0.19510093,0.13007031,-0.03055957,0.08050583,0.20309974
582876.5262,2730120.807,wetland,0.131281,0.84099853,-0.23602858,0.088555224,-0.131281,0.131281,0.1295465,0.08636697,-0.058307353,0.19185151,0.10329628
582882.1333,2729181.615,wetland,0.09943334,0.816007,-0.44983357,0.025341356,-0.09943334,0.09943334,0.15197194,0.10131734,-0.034065515,0.1562377,0.13089634
582888.2056,2728164.159,wetland,-0.029612755,0.82680136,-0.4154223,-0.118089914,0.029612755,-0.029612755,0.14221068,0.09480976,-0.05470056,0.044897087,0.162987
587990.4654,2724360.336,wetland,0.049103986,0.65821177,-1.2268821,-0.12632357,-0.049103986,0.049103986,0.30917042,0.20611855,-0.034137312,0.16453592,0.2908595
587267.6898,2725529.822,wetland,0.17612849,0.9429009,-0.0918491,0.18302897,-0.17612849,0.17612849,0.044081558,0.029388595,-0.038178165,0.1997175,0.016688542
593371.8165,2722047.301,wetland,0.16433121,0.6744469,-1.1869866,0.00146578,-0.16433121,0.16433121,0.29162934,0.19442427,-0.029978704,0.24800242,0.24653664
595017.5559,2722058.432,wetland,-0.03952387,0.7808518,-1.0709716,-0.16940922,0.03952387,-0.03952387,0.18458259,0.12305807,-0.03606019,0.05487019,0.2242794
593679.0746,2718918.559,wetland,0.11533682,0.55989194,-3.0109017,-0.14348292,-0.11533682,0.11533682,0.42320096,0.28214008,-0.029290088,0.26597428,0.40945718
591865.6127,2711705.723,wetland,-0.010667046,0.6331225,-4.045656,-0.23700932,0.010667046,-0.010667046,0.33696443,0.2246479,-0.03073861,0.13981402,0.37682334
592375.127,2710456.775,wetland,0.047283165,0.6706085,-1.9102552,-0.14313832,-0.047283165,0.047283165,0.29574594,0.19716857,-0.032232966,0.1692688,0.31240714
584847.2619,2711817.921,wetland,0.14084725,0.9547364,-0.050377075,0.16184013,-0.14084725,0.14084725,0.034732573,0.023155851,-0.068166696,0.15876256,-0.003077558
584775.657,2711817.487,wetland,0.16379626,0.8978589,-0.12953202,0.15393741,-0.16379626,0.16379626,0.08072597,0.053819098,-0.064221285,0.19004796,0.036110546
583635.5947,2710871.417,wetland,0.1650745,0.6677713,-1.0938898,0.00283755,-0.1650745,0.1650745,0.2988002,0.19920522,-0.03228751,0.27487406,0.27203652
583556.0368,2712201.484,wetland,0.08070226,0.95774835,-0.04864682,0.10369118,-0.08070226,0.08070226,0.03237152,0.02158175,-0.06331082,0.121037245,0.017346067
579682.809,2713352.875,wetland,0.06856848,1.1251206,0.10238189,0.18157795,-0.06856848,0.06856848,-0.08831208,-0.05887695,-0.067564346,0.08573424,-0.09584371
581324.06,2714301.532,wetland,0.06897425,1.1010898,0.08382669,0.1688899,-0.06897425,0.06897425,-0.07216688,-0.048113067,-0.0724239,0.08976676,-0.07912313
581891.7463,2715165.787,wetland,0.06853769,1.1100256,0.0902807,0.17096946,-0.06853769,0.06853769,-0.07821335,-0.05214421,-0.07384653,0.0873313,-0.08363816
579806.3222,2716797.32,wetland,0.073571794,1.1015316,0.085199416,0.17384732,-0.073571794,0.073571794,-0.07246704,-0.04831317,-0.07039387,0.09208484,-0.08176248
580873.652,2717899.205,wetland,0.088142045,1.0343823,0.03309958,0.1558556,-0.088142045,0.088142045,-0.025349995,-0.0169006,-0.06505223,0.121110655,-0.034744933
583291.2458,2720574.538,wetland,0.20998569,0.76785344,-0.4266586,0.12125199,-0.20998569,0.20998569,0.1969675,0.13131548,-0.054426536,0.25946087,0.13820887
